trade_date,code,u2_prob,rank,label_u2,close,amount,open,high,low,volume,ret_1,ret_5,ret_20,vol_20,amt_mean_20,year
2022-08-19,2230,0.9735471617004133,1,1,38.64,524036796.32,39.3,39.43,38.53,133860.0,-0.012774655084312747,-0.055487655829870364,-0.055718475073313845,0.018641199662874246,585416493.855,2022
2022-08-19,1,0.790124176678549,2,1,10.72,2653471090.1,10.42,10.9,10.38,2106417.0,0.030769230769230882,0.01804368471035156,-0.021897810218978075,0.01739864072719578,1198358282.071,2022
2022-08-22,2230,0.8721486111730861,1,1,38.8,343994437.6,38.63,39.05,38.23,88047.0,0.0041407867494822614,-0.032901296111665035,-0.053196681307955074,0.018682177181020655,582867720.9205,2022
2022-08-22,1,0.8225716541296617,2,1,10.65,1423361878.69,10.73,10.83,10.56,1138077.0,-0.006529850746268662,0.03801169590643272,-0.029170464904284432,0.017435962939096165,1220722790.6405,2022
2022-08-23,1,0.912836399108537,1,1,10.49,1137300431.45,10.6,10.64,10.43,921463.0,-0.015023474178403773,0.020428015564202484,-0.051537070524412365,0.0175403831521738,1211872290.0975,2022
2022-08-23,2230,0.7972703604540227,2,1,39.16,597840045.36,38.6,39.5,38.4,151639.0,0.009278350515463885,-0.00961052099140114,-0.061361457334611735,0.018270800180967904,591047453.4425,2022
2022-08-23,600000,0.6343304938387314,3,1,6.12,108111340.0,6.16,6.17,6.12,150475.0,-0.009708737864077555,-0.0032573289902279035,-0.033175355450236976,0.008741404769950235,151301879.3,2022
2022-08-24,2230,0.9991690820625831,1,1,37.4,938888593.82,39.04,39.1,37.05,246320.0,-0.0449438202247191,-0.06406406406406417,-0.12165335838421798,0.01964053689545453,597565458.5395,2022
2022-08-24,1,0.8746501060506293,2,1,10.55,1613309589.13,10.48,10.69,10.48,1295375.0,0.0057197330791229906,0.0,-0.035648994515539156,0.017516365261729953,1233393281.517,2022
2022-08-24,600000,0.6203476140580046,3,1,6.1,120996053.0,6.12,6.17,6.09,168558.0,-0.0032679738562092497,-0.020866773675762618,-0.03020667726550086,0.008682038552044418,151097415.5,2022
2022-08-25,2230,0.9864504215981897,1,1,37.13,514182351.86,37.4,37.75,36.7,137248.0,-0.007219251336898269,-0.05135411343893714,-0.13288183092013073,0.019439386770160685,591330725.1615,2022
2022-08-26,2230,0.9755142076076966,1,1,36.91,376066324.74,37.22,37.61,36.79,100326.0,-0.005925127928898655,-0.0447722567287786,-0.11571633924293256,0.018956166088110873,583758925.6615001,2022
2022-08-26,1,0.7443956993034728,2,0,10.76,1168951099.46,10.83,10.9,10.61,927634.0,-0.0009285051067781103,0.003731343283581934,-0.006463527239150557,0.017657438571809694,1257081242.487,2022
2022-08-29,2230,0.9831993742696912,1,1,36.61,402481649.36,36.36,36.75,36.05,109535.0,-0.008127878623679141,-0.056443298969072075,-0.13328598484848486,0.018482126938928083,577767168.072,2022
2022-08-29,1,0.8702110989202294,2,1,10.57,1145189174.15,10.65,10.71,10.46,924491.0,-0.017657992565055736,-0.007511737089201831,0.0,0.017259008972609083,1250441350.6945002,2022
2022-08-29,600000,0.6327192370640007,3,1,6.1,197253687.0,6.11,6.16,6.07,276003.0,-0.011345218800648316,-0.012944983818770184,-0.012944983818770184,0.00896139840771152,140224117.1,2022
2022-08-30,2230,0.842846638527249,1,1,37.12,325359984.72,36.59,37.38,36.58,87157.0,0.013930620049166897,-0.052093973442288055,-0.07776397515527955,0.01642914551901541,554363523.965,2022
2022-08-31,2230,0.8309372170430915,1,1,37.19,351840703.33,36.92,37.49,36.72,94031.0,0.0018857758620689502,-0.005614973262032086,-0.0796832467211086,0.016382943506659368,539768219.1745,2022
2022-09-01,2230,0.9269414768939809,1,1,36.87,308662543.11,37.05,37.64,36.84,82137.0,-0.008604463565474618,-0.007002423915971057,-0.09521472392638042,0.01614365740487414,533871942.107,2022
2022-09-01,1,0.6842698802573962,2,0,10.76,1092666276.97,10.8,10.94,10.73,861982.0,-0.012844036697247763,-0.0009285051067781103,0.04364694471386987,0.017042375847729548,1294247326.602,2022
2022-09-02,2230,0.8206368436439982,1,1,37.09,219067747.71,36.87,37.28,36.87,58562.0,0.00596691076756195,0.004876727174207618,-0.11479713603818609,0.014417834283185792,508483640.27300006,2022
2022-09-02,1,0.6638057334801934,2,1,10.66,983433862.85,10.77,10.84,10.58,786363.0,-0.009293680297397744,-0.009293680297397744,0.019120458891013214,0.016972416041382478,1296877202.0395,2022
2022-09-05,2230,0.9788520289924331,1,1,36.21,439528394.35,36.87,36.97,35.76,120360.0,-0.02372607171744412,-0.010925976509150503,-0.1304034582132565,0.014954649331520032,509004526.4545,2022
2022-09-06,2230,0.8632937080878849,1,1,36.55,279657359.94,36.21,36.66,36.11,76228.0,0.009389671361502261,-0.015355603448275912,-0.11629593810444883,0.0153897710784786,501811332.099,2022
2022-09-07,2230,0.8642184646813289,1,1,36.65,324273705.92,36.43,36.77,36.16,87939.0,0.002735978112175186,-0.01452003226673837,-0.0928217821782178,0.014954353468381297,488224246.12,2022
2022-09-07,1,0.8542318209990433,2,1,10.48,1208329758.86,10.57,10.57,10.43,979813.0,-0.015962441314553932,-0.038532110091743066,0.026444662095984395,0.017136576113448015,1333558075.5475001,2022
2022-09-08,2230,0.940721104186965,1,1,36.3,254861318.86,36.7,36.84,36.27,69181.0,-0.009549795361528002,-0.015459723352318933,-0.11333659013190034,0.014359192955218817,477931639.778,2022
2022-09-09,2230,0.7492979164088344,1,1,36.85,311835703.7,36.5,37.06,36.25,84230.0,0.01515151515151536,-0.006470746832030305,-0.0992422390613541,0.015081008569149018,461979145.689,2022
2022-09-13,2230,0.806445242405554,1,1,36.77,333825654.55,36.93,37.28,36.69,89688.0,-0.002170963364993117,0.015465341066003946,-0.08349950149551333,0.014713661338594163,444944976.943,2022
2022-09-14,2230,0.9269725481958061,1,1,36.28,338079062.58,36.35,36.55,35.9,92638.0,-0.01332608104432964,-0.007387140902872624,-0.08244815376833581,0.014674488200383886,419136334.2055,2022
2022-09-14,1,0.6035611785603472,2,1,10.88,1095054828.69,10.9,11.02,10.85,858036.0,-0.01981981981981973,0.021596244131455444,0.05836575875486405,0.017753377350135248,1415782097.6109998,2022
2022-09-15,2230,0.9768292491738764,1,1,35.56,424097338.76,36.56,36.83,35.19,116974.0,-0.019845644983461974,-0.029740791268758393,-0.11011011011011007,0.01463736466535592,406920563.998,2022
2022-09-16,2230,0.9587512390875663,1,1,35.15,386288140.71,35.55,36.16,35.15,107381.0,-0.011529808773903416,-0.031680440771349794,-0.1019417475728156,0.014292660246784517,399743392.865,2022
2022-09-16,1,0.9472873920626937,2,1,10.71,1719252822.13,11.07,11.1,10.71,1357448.0,-0.03946188340807166,0.019029495718363654,0.029807692307692424,0.0197264274524413,1460527102.035,2022
2022-09-16,600000,0.8194925834738203,3,1,6.09,245252584.0,6.25,6.27,6.09,339791.0,-0.028708133971291794,-0.016155088852988775,-0.011363636363636465,0.009927034217824716,162834885.75,2022
2022-09-19,2230,0.9865055774086549,1,1,34.5,321775424.11,35.16,35.45,34.32,92017.0,-0.01849217638691314,-0.06377204884667576,-0.1071428571428572,0.0145063905782394,389630324.25450003,2022
2022-09-19,1,0.6614505355374694,2,1,10.72,793491306.11,10.69,10.82,10.63,632121.0,0.0009337068160597539,-0.013799448022078997,0.0,0.018498705348020575,1367528112.8355,2022
2022-09-20,1,0.9697429546973435,1,1,10.49,1102212203.64,10.76,10.78,10.47,889989.0,-0.021455223880597063,-0.05495495495495495,-0.015023474178403773,0.019074978290093008,1351470629.083,2022
2022-09-20,2230,0.9378486462438189,2,1,34.68,208284637.6,34.6,34.9,34.53,59509.0,0.00521739130434784,-0.056839815066630495,-0.10618556701030923,0.014546183083963039,382844834.25450003,2022
2022-09-20,600000,0.6909124144681084,3,1,6.06,158496620.0,6.11,6.13,6.05,222470.0,-0.008183306055646544,-0.03809523809523818,-0.01941747572815533,0.010031066825667295,167443660.9,2022
2022-09-21,2230,0.9302485278416429,1,1,34.79,301996630.72,34.59,35.01,33.82,86796.0,0.003171856978085419,-0.04106945975744214,-0.11159346271705817,0.014281442672248306,368052663.52250004,2022
2022-09-21,1,0.6310336551109853,2,1,10.58,845477181.51,10.46,10.63,10.35,684197.0,0.008579599618684375,-0.02757352941176472,0.008579599618684375,0.018863563144081337,1336879466.586,2022
2022-09-22,2230,0.9626823818627577,1,1,34.09,299754843.18,34.5,34.94,34.08,86311.0,-0.02012072434607637,-0.04133858267716528,-0.08850267379679133,0.011510397768654531,336095975.9905,2022
2022-09-22,1,0.9441872460056201,2,1,10.44,720058210.32,10.48,10.51,10.4,586133.0,-0.013232514177693777,-0.0636771300448431,-0.010426540284360297,0.019067578048525574,1292216897.6455,2022
2022-09-23,2230,0.9749968621189655,1,1,33.43,437353225.33,34.4,34.58,32.98,129061.0,-0.019360516280434226,-0.04893314366998569,-0.09964987880420151,0.011969090173730665,332254519.664,2022
2022-09-23,1,0.8061798818571406,2,1,10.44,722703127.68,10.39,10.58,10.38,586441.0,0.0,-0.025210084033613578,-0.03064066852367686,0.01840571689890266,1261890535.9135,2022
2022-09-26,1,0.989378132094633,1,1,10.15,1094060839.05,10.31,10.43,10.14,903729.0,-0.02777777777777768,-0.05317164179104483,-0.05669144981412633,0.019326133387943912,1258146022.8930001,2022
2022-09-26,2230,0.9475855511715456,2,1,33.1,294702967.03,33.31,33.68,33.0,87689.0,-0.009871373018247032,-0.04057971014492745,-0.10322405852072591,0.012014695229705212,328186351.7785,2022
2022-09-26,600000,0.7487133417051208,3,1,6.01,209607847.0,6.07,6.12,6.0,295035.0,-0.01636661211129309,-0.01636661211129309,-0.025931928687196182,0.010360731328102767,176320411.45,2022
2022-09-27,1,0.6615804785163294,1,1,10.3,946732993.84,10.15,10.31,9.96,789622.0,0.014778325123152802,-0.018112488083889322,-0.02554399243140959,0.01936897825467444,1248223213.8775,2022
2022-09-28,2230,0.9572009754939728,1,1,33.44,232029234.7,33.76,34.15,33.42,68218.0,-0.012404016538688722,-0.03880425409600463,-0.09913793103448276,0.013005067040895907,318243395.14900005,2022
2022-09-28,1,0.897693884058831,2,1,10.26,946211766.9,10.24,10.4,10.07,780926.0,-0.003883495145631133,-0.030245746691871522,-0.03480714957666986,0.019310441747263266,1245961420.86,2022
2022-09-29,1,0.9870674496780242,1,1,10.01,1100405198.17,10.4,10.43,9.97,917718.0,-0.024366471734892814,-0.04118773946360155,-0.08165137614678908,0.018850109677555803,1196411265.0295,2022
2022-09-29,2230,0.9754750176321051,2,1,32.83,393834789.96,33.71,34.03,32.69,117406.0,-0.018241626794258337,-0.03696098562628347,-0.11723581607959133,0.013211038068302323,320343099.48050004,2022
2022-09-29,600000,0.7984679997792014,3,1,5.94,260386962.0,6.06,6.08,5.9,370726.0,-0.01492537313432829,-0.021416803953871466,-0.04501607717041789,0.009885194273024235,173089515.3,2022
2022-09-30,2230,0.9560508783563043,1,1,32.52,284375693.94,32.81,33.1,32.48,85926.0,-0.009442583003350435,-0.027221058929105535,-0.1179820992676972,0.01322061786782762,319128757.02199996,2022
2022-09-30,1,0.9248101840329428,2,1,9.99,638906947.77,10.02,10.11,9.98,537230.0,-0.0019980019980019303,-0.04310344827586199,-0.0715613382899628,0.01874042632650657,1173723298.5695,2022
2022-10-10,2230,0.9979385442020358,1,1,31.28,424986610.31,32.48,32.5,31.16,133193.0,-0.03813038130381308,-0.054984894259818784,-0.15664599622539777,0.014685219380407037,329424700.152,2022
2022-10-10,1,0.9972590647508168,2,1,9.62,1119089730.68,9.85,9.92,9.61,966080.0,-0.03703703703703709,-0.05221674876847304,-0.09756097560975618,0.02016173187192181,1180506091.961,2022
2022-10-11,2230,0.9948757161376937,1,1,30.8,397041832.59,31.4,31.54,30.6,127066.0,-0.01534526854219953,-0.09037212049616061,-0.1494062413697873,0.014339760635963646,327300372.064,2022
2022-10-11,1,0.9601075126319198,2,1,9.63,476749226.5,9.69,9.73,9.56,415253.0,0.0010395010395012338,-0.06504854368932034,-0.10167910447761197,0.020061159991136456,1164920998.8460002,2022
2022-10-12,2230,0.9676901089330342,1,1,31.14,738307881.85,30.79,31.19,29.44,241934.0,0.01103896103896096,-0.06877990430622005,-0.14801641586867298,0.01444911218096208,350232898.1595,2022
2022-10-12,1,0.8992650218991775,2,1,9.75,641776508.91,9.6,9.77,9.5,559572.0,0.012461059190031154,-0.049707602339181256,-0.08450704225352113,0.020438559728647852,1151275215.1105,2022
2022-10-13,1,0.9947490136499114,1,1,9.49,970021739.4,9.66,9.69,9.46,852616.0,-0.026666666666666616,-0.051948051948051854,-0.09446564885496189,0.020897629567804072,1139359814.1375,2022
2022-10-13,2230,0.9544459803701452,2,1,31.41,591248306.43,30.92,31.82,30.86,186156.0,0.00867052023121384,-0.04325312214438004,-0.14297407912687576,0.014736622514481827,363581628.185,2022
2022-10-14,1,0.8840934082241307,1,1,9.68,1265486550.33,9.6,9.78,9.55,1096062.0,0.02002107481559534,-0.03103103103103111,-0.07897240723120835,0.021567672099031363,1164188467.4765,2022
2022-10-17,1,0.955248424728047,1,1,9.63,1171523550.16,9.57,9.67,9.49,1024823.0,-0.005165289256198191,0.0010395010395012338,-0.11407543698252054,0.01961166198776893,1099308078.267,2022
2022-10-18,2230,0.9511636983378886,1,1,32.9,608017635.36,33.7,33.7,32.83,182006.0,-0.022869022869022926,0.06818181818181812,-0.10524884416644009,0.01982202550892078,442161034.1175,2022
2022-10-18,1,0.9480602068617497,2,1,9.63,1091646643.72,9.7,9.79,9.61,946837.0,0.0,0.0,-0.1324324324324323,0.01862357184015947,1042705041.4459999,2022
2022-10-19,1,0.9900919929010445,1,1,9.44,1049700767.19,9.57,9.64,9.43,923990.0,-0.019730010384216068,-0.03179487179487184,-0.13235294117647067,0.018620306205844733,1040437338.371,2022
2022-10-19,2230,0.9508042910332176,2,1,32.4,386520431.8,33.03,33.14,32.31,117446.0,-0.015197568389057725,0.040462427745664664,-0.10694597574421172,0.019865982469090656,444583102.5785,2022
2022-10-19,600000,0.6771831887360896,3,1,5.92,125873058.0,5.97,5.99,5.92,179882.0,-0.008375209380234505,-0.013333333333333308,-0.04975922953451051,0.009370531746283705,168904558.15,2022
2022-10-20,1,0.9771254159164143,1,1,9.35,876967150.61,9.38,9.46,9.31,781923.0,-0.009533898305084776,-0.01475237091675452,-0.16143497757847536,0.017058918980972126,964623723.2310002,2022
2022-10-20,2230,0.7857244653052605,2,1,32.65,568799403.97,32.28,33.1,31.91,173055.0,0.007716049382715973,0.03947787328876151,-0.08183352080989881,0.01977075923387687,451818205.8389999,2022
2022-10-21,1,0.9809014927539838,1,1,9.24,876648490.61,9.36,9.4,9.22,785574.0,-0.0117647058823529,-0.045454545454545414,-0.13725490196078438,0.015474429624615208,922493506.6550001,2022
2022-10-21,600000,0.6115548419283631,2,1,5.87,170868903.0,5.94,5.97,5.86,245679.0,-0.008445945945945943,-0.018394648829431537,-0.03612479474548436,0.007011628318429269,160378652.4,2022
2022-10-24,1,0.9998338093703749,1,1,8.77,1496043940.13,9.24,9.25,8.76,1383391.0,-0.05086580086580095,-0.08930425752855675,-0.181902985074627,0.018139741632323025,957621138.356,2022
2022-10-24,600000,0.8792701933792206,2,1,5.76,265091388.0,5.88,5.89,5.75,386101.0,-0.01873935264054516,-0.035175879396984966,-0.05728314238952548,0.007848225219556823,165632142.95,2022
2022-10-24,2230,0.6747821159091547,3,1,34.09,1524905299.33,33.51,35.8,33.5,438006.0,0.017611940298507545,0.012474012474012586,-0.011884057971014439,0.02086148468974959,533085020.13199997,2022
2022-10-25,1,0.9933648361814926,1,1,8.8,1406437766.06,8.85,8.96,8.75,1316979.0,0.003420752565564511,-0.08618899273104885,-0.16110581506196375,0.018153502739748483,972832416.477,2022
2022-10-25,2230,0.9293789604281301,2,1,33.56,793164745.31,33.8,34.03,32.2,236826.0,-0.015547081255500195,0.02006079027355634,-0.032295271049596286,0.02108317615402099,562329025.5174999,2022
2022-10-26,1,0.9903654421044447,1,1,8.81,1220733277.85,8.79,8.88,8.76,1143830.0,0.001136363636363713,-0.0667372881355931,-0.16729678638941392,0.017856944718742683,991595221.2939999,2022
2022-10-26,600000,0.6522578109484765,2,1,5.77,139135071.0,5.78,5.81,5.75,203773.0,-0.003454231433506094,-0.02533783783783794,-0.050986842105263275,0.007840511569619433,166597237.05,2022
2022-10-27,1,0.9805767851671429,1,1,8.83,1024868047.21,8.85,8.92,8.81,957383.0,0.002270147559591429,-0.05561497326203202,-0.15421455938697315,0.017997557347934026,1006835713.1385,2022
2022-10-27,600000,0.6028225138008542,2,1,5.77,145765770.0,5.78,5.82,5.76,212937.0,0.0,-0.02533783783783794,-0.049423393739703614,0.007859482649859672,166946191.45,2022
2022-10-28,1,0.9988631124333917,1,1,8.57,1114999302.11,8.78,8.85,8.56,1057947.0,-0.029445073612684003,-0.07251082251082253,-0.1791187739463601,0.018490520075306955,1026450521.8599999,2022
2022-10-28,2230,0.9802777632074794,2,1,33.65,787729465.83,34.51,34.89,33.36,228548.0,-0.035540269418171455,0.004477611940298498,0.006580915345498095,0.023178826727342863,648652506.001,2022
2022-10-28,600000,0.6723172932578646,3,1,5.75,192577660.0,5.79,5.82,5.7,282343.0,-0.0034662045060658286,-0.020442930153321992,-0.05891980360065474,0.007563342159842084,168784783.6,2022
2022-10-31,1,0.9877181723407314,1,1,8.49,1016230012.22,8.48,8.6,8.37,983096.0,-0.009334889148191361,-0.03192702394526792,-0.16354679802955663,0.0179923384699585,1022558980.5185,2022
2022-10-31,600000,0.9449517144378624,2,1,5.59,215102268.0,5.68,5.7,5.58,322374.0,-0.02782608695652178,-0.02951388888888884,-0.06988352745424287,0.00893803238908779,169059504.65,2022
2022-11-01,1,0.739762293630289,1,1,8.82,1459758367.32,8.53,8.83,8.51,1381234.0,0.03886925795053009,0.002272727272727204,-0.14368932038834958,0.020306784509949008,1048210249.1924999,2022
2022-11-02,1,0.9792140616545936,1,1,8.78,1377816220.13,8.76,8.83,8.63,1302988.0,-0.0045351473922903285,-0.0034052213393871433,-0.1442495126705653,0.0203011499609604,1069790471.8540001,2022
2022-11-02,600000,0.7600150978227357,2,1,5.66,160891463.0,5.65,5.69,5.61,240341.0,-0.005272407732864748,-0.01906412478336217,-0.06135986733001664,0.01005859865492102,170155153.05,2022
2022-11-03,1,0.9934734738647434,1,1,8.59,1028904286.04,8.69,8.72,8.53,983536.0,-0.021640091116173044,-0.027180067950169917,-0.14185814185814183,0.02019122228804605,1066215426.2475001,2022
2022-11-03,600000,0.8034377403710666,2,1,5.61,141624735.0,5.66,5.66,5.59,212519.0,-0.00883392226148405,-0.02772963604852674,-0.05555555555555558,0.009770179588161612,164217041.7,2022
2022-11-03,2230,0.718916493821278,3,1,35.12,565889917.61,34.99,35.67,34.59,159972.0,-0.01014656144306647,0.00659214674691877,0.06975327444410606,0.023177845325248105,752112525.495,2022
2022-11-07,2230,0.6927640419539381,1,1,34.69,785651708.83,35.0,35.54,34.54,223762.0,-0.02005649717514124,-0.0011517420097897357,0.10901534526854206,0.021532111548206972,800159176.041,2022
2022-11-07,1,0.6515086932475974,2,1,9.03,1070554832.9,8.96,9.06,8.88,988082.0,0.006688963210702115,0.06360424028268552,-0.06133056133056136,0.022127914787881165,1127029381.146,2022
2022-11-08,1,0.8459467881057005,1,1,9.0,632835804.82,9.04,9.07,8.93,583222.0,-0.0033222591362125353,0.020408163265306145,-0.06542056074766367,0.022108251399421516,1134833710.0619998,2022
2022-11-09,2230,0.8420119996510196,1,1,34.23,730296153.33,34.94,34.96,34.21,209685.0,-0.02200000000000013,-0.035231116121758776,0.09922928709055867,0.021892543261800446,822716632.9715,2022
2022-11-09,1,0.797784952914095,2,1,9.04,911153622.45,8.99,9.23,8.97,832107.0,0.004444444444444251,0.029612756264236983,-0.07282051282051294,0.02188193092244328,1148302565.7389998,2022
2022-11-10,2230,0.8922610514994945,1,1,33.59,582858120.28,34.03,34.47,33.28,171159.0,-0.018697049371895758,-0.04356492027334835,0.06940464820120984,0.02249596174031388,822297123.6639999,2022
2022-11-10,1,0.668435285470338,2,1,9.02,596916589.27,8.94,9.05,8.84,552021.0,-0.0022123893805309214,0.05005820721769494,-0.04952581664910438,0.021194413902598297,1129647308.2325,2022
2022-11-14,2230,0.8558114282537872,1,1,33.93,628897234.42,34.23,34.74,33.65,183087.0,-0.006733021077283241,-0.021908330931104003,0.007722007722007707,0.020045414336053665,798088985.0345,2022
2022-11-16,1,0.8113018710284277,1,1,9.97,1519133931.85,10.12,10.2,9.94,1278693.0,-0.01870078740157477,0.10287610619469034,0.0561440677966103,0.027927958124449447,1447067651.9365,2022
2022-11-17,1,0.7894556058329152,1,1,9.84,1273790880.66,9.96,9.99,9.73,1091047.0,-0.013039117352056206,0.09090909090909105,0.05240641711229954,0.028022259384311188,1466908838.439,2022
2022-11-18,2230,0.932075591614429,1,1,34.55,1081090581.32,35.45,35.78,34.49,304565.0,-0.025387870239774513,0.011416861826697877,0.03134328358208949,0.020509972935562917,872682058.8770001,2022
2022-11-18,1,0.9196535391778825,2,1,9.74,1011078679.59,9.89,9.93,9.72,868093.0,-0.010162601626016232,0.016701461377870652,0.054112554112554,0.02798031360230446,1473630347.888,2022
2022-11-18,600000,0.7070962932084542,3,1,5.86,157460686.0,5.94,5.95,5.86,226629.0,-0.011804384485666009,-0.005093378607809784,-0.0017035775127768327,0.013453868081886776,171453556.95,2022
2022-11-21,2230,0.9824323769971538,1,1,33.77,771005009.48,34.3,34.45,33.38,226445.0,-0.02257597684515178,-0.0047155909224874115,-0.009386916984452931,0.02083953595286164,834987044.3845,2022
2022-11-21,1,0.9056331415449267,2,1,9.61,1189388618.26,9.63,9.65,9.37,1047737.0,-0.013347022587269053,-0.04851485148514856,0.09578107183580387,0.02530857100654847,1458297581.7944999,2022
2022-11-22,2230,0.99439786213146,1,1,33.03,618960176.0,33.46,33.98,32.82,184059.0,-0.021912940479715814,-0.049496402877697854,-0.01579261025029799,0.02113179105699946,826276815.919,2022
2022-11-23,2230,0.9919586043398299,1,1,32.88,480225797.52,32.83,33.21,32.4,145357.0,-0.004541326067211582,-0.048886317616430364,-0.05354058721934363,0.019390277723922603,803537697.1315,2022
2022-11-24,2230,0.9992721077401271,1,1,32.26,533434356.37,33.02,33.16,32.2,162752.0,-0.018856447688564648,-0.0899858956276447,-0.07537976497563781,0.019647801061460968,778067581.4599999,2022
2022-11-25,2230,0.99470926677859,1,1,31.97,354867259.54,32.15,32.41,31.82,109742.0,-0.008989460632362056,-0.07467438494934875,-0.04992570579494804,0.018231080699979765,756424471.1455,2022
2022-11-28,2230,0.9995100911443278,1,1,31.11,583378075.22,31.6,31.6,30.79,185899.0,-0.026900218955270505,-0.07876813740005928,-0.10423265188597752,0.017093252608180846,733534609.532,2022
2022-11-28,1,0.6366249930449543,2,1,9.96,1568351120.17,10.05,10.07,9.84,1331563.0,-0.03488372093023251,0.03642039542143616,0.17314487632508846,0.027666440866249822,1562714419.324,2022
2022-11-29,2230,0.9478518704952669,1,1,32.09,596186839.88,31.42,32.09,31.18,186072.0,0.03150112504018021,-0.02845897668785946,-0.08705547652916057,0.01861846729950331,722207489.1935,2022
2022-11-30,2230,0.9931803689134231,1,1,31.95,394236892.97,32.09,32.24,31.76,121970.0,-0.0043627298223747335,-0.02828467153284686,-0.09949267192784661,0.018335034642896483,699073025.0115,2022
2022-12-01,2230,0.8828115437071432,1,1,32.67,628497400.01,32.36,32.98,32.36,190609.0,0.022535211267605604,0.012709237445753363,-0.06976082004555795,0.01928998044764269,702203399.1315,2022
2022-12-02,2230,0.9561134366262004,1,1,32.67,418501284.05,32.54,33.06,32.42,126425.0,0.0,0.021895527056615682,-0.07711864406779656,0.019123538908955746,678896283.017,2022
2022-12-05,2230,0.6245045278963596,1,1,33.13,520075988.2,33.0,33.28,32.75,155960.0,0.014080195898377834,0.06493089038894251,-0.04496973191121345,0.019122585610912915,665617496.9855001,2022
2022-12-06,2230,0.9020955548027119,1,1,33.13,520219531.6,33.03,33.35,32.85,155781.0,0.0,0.032408850109068243,-0.05342857142857138,0.018954197247143065,648818338.5795,2022
2022-12-07,1,0.7877285653595565,1,1,11.3,1815667663.45,11.48,11.52,11.18,1377377.0,-0.024179620034542215,0.01073345259391778,0.2500000000000002,0.037978260044438196,2205865503.266,2022
2022-12-08,2230,0.809341679322503,1,1,33.42,509580514.67,33.55,33.79,33.13,151020.0,-0.005357142857142838,0.022956841138659367,-0.005061030068472805,0.018287770945286042,645977732.3645,2022
2022-12-09,2230,0.6413506387990475,1,1,33.7,563330171.82,33.53,33.89,33.28,166001.0,0.00837821663674454,0.03152739516375891,-0.013466042154566593,0.01796388315585506,636592583.286,2022
2022-12-12,1,0.9994857382634416,1,1,11.26,1848277966.6,11.73,11.73,11.21,1392584.0,-0.04978902953586495,-0.03595890410958902,0.11485148514851495,0.03725898202517914,2073592009.5190003,2022
2022-12-13,2230,0.9931449322634227,1,1,32.86,562890138.95,33.88,34.0,32.83,167652.0,-0.036363636363636376,-0.008149713250830137,-0.05438848920863315,0.018964269374365378,618666910.7285,2022
2022-12-13,1,0.9803629720994376,2,1,11.39,1194285343.09,11.3,11.51,11.29,902285.0,0.011545293072824148,-0.016407599309153698,0.12106299212598426,0.037278898501305745,2038743794.271,2022
2022-12-14,1,0.9609510544859252,1,1,11.38,1287867945.07,11.38,11.55,11.23,974061.0,-0.0008779631255486642,0.0070796460176991705,0.14142427281845538,0.036858784757529094,2027180494.932,2022
2022-12-14,2230,0.8552184033235456,2,1,33.53,493993986.08,32.9,33.99,32.88,145894.0,0.020389531345100576,-0.002083333333333326,-0.030083887763957207,0.01963278295190331,600044782.059,2022
2022-12-15,1,0.9874845583186941,1,1,11.25,1094434005.98,11.29,11.43,11.09,835349.0,-0.011423550087873546,-0.022589052997393555,0.14329268292682928,0.03681370410359754,2018212651.198,2022
2022-12-15,2230,0.9102111182761575,2,1,33.74,411010917.71,33.53,34.04,33.31,120706.0,0.006263048016701411,0.00957510472770795,-0.04823695345557122,0.018700917738635563,569244744.1,2022
2022-12-16,2230,0.9194531784487338,1,1,33.6,306098261.11,33.6,33.66,33.19,90751.0,-0.004149377593360981,-0.0029673590504450953,-0.027496382054992607,0.017907177814018096,530495128.08949995,2022
2022-12-16,1,0.9050496883653821,2,1,11.49,1225269166.25,11.17,11.55,11.17,924252.0,0.021333333333333426,-0.030379746835442978,0.17967145790554406,0.03669911983960937,2028922175.5310001,2022
2022-12-19,1,0.9897413782371165,1,1,11.19,1355435567.16,11.48,11.62,11.1,1030866.0,-0.026109660574412552,-0.006216696269982225,0.1644120707596255,0.03721391142081798,2037224522.9759998,2022
2022-12-19,2230,0.983996460923356,2,1,32.98,310123139.87,33.55,33.75,32.78,92633.0,-0.01845238095238111,-0.032844574780058755,-0.023393544566183144,0.01767077237694989,507451034.609,2022
2022-12-20,1,0.9994954142625251,1,1,10.91,1150630681.38,11.12,11.23,10.82,896212.0,-0.02502234137622872,-0.04214223002633888,0.09428284854563684,0.03725753652458912,2007319686.7160003,2022
2022-12-20,2230,0.9966066866326351,2,1,31.83,452709808.95,32.97,33.23,31.73,139483.0,-0.03486961795027288,-0.03134510042604999,-0.0363306085376931,0.018684907766891457,499138516.25650007,2022
2022-12-20,600000,0.8360308475328189,3,1,6.09,178369740.0,6.18,6.23,6.08,248003.0,-0.016155088852988775,-0.028708133971291794,0.0201005025125629,0.014162323471824402,225836600.15,2022
2022-12-21,2230,0.9955315186934621,1,1,31.58,250012715.54,31.9,32.11,31.5,78017.0,-0.007854225573358464,-0.05815687444079942,-0.03953771289537722,0.01872622979429607,487627862.15749997,2022
