trade_date,engine,code,u2_prob,rank,label_u2,close,amount,open,high,low,volume,ret_1,ret_5,ret_20,vol_20,amt_mean_20,year
2023-10-12,u2,300750,0.9990956037797456,1,1,184.15,4744179131.0,183.22,186.01,182.21,242059.0,0.006394141436222522,-0.04023557617136597,-0.1728428334007096,0.01686465890758655,4182590582.55,2023
2023-10-12,u2,2230,0.8518800446334642,2,1,54.08,4624675811.67,54.78,55.05,52.94,854193.0,-0.02170767004341534,0.0660358762073725,0.04806201550387601,0.029638351983539375,2838505254.9440002,2023
2023-10-12,u2,1,0.8318323648611756,3,1,9.55,947562324.75,9.55,9.6,9.48,853058.0,0.013800424628450214,-0.006243496357960288,-0.032421479229989725,0.008103503800808924,712517178.0785,2023
2023-10-12,u2,600000,0.31339873402469925,4,0,6.41,259223143.0,6.36,6.44,6.33,363470.0,0.019077901430842648,0.0015624999999999112,0.007861635220125729,0.007663431152635428,184489116.8,2023
2023-10-13,u2,300750,0.9998526339702573,1,1,178.81,5429864563.0,182.06,183.04,177.81,284222.0,-0.028998099375509123,-0.06499686258104997,-0.1672410581222057,0.016386593732047008,4233828658.5,2023
2023-10-13,u2,1,0.9256602481313125,2,1,9.44,753110725.51,9.47,9.51,9.39,684483.0,-0.011518324607329933,-0.020746887966805128,-0.03377686796315249,0.00818571458100244,719482105.5585,2023
2023-10-13,u2,2230,0.8436611881160347,3,1,53.14,2866715293.57,53.66,54.59,52.65,533466.0,-0.01738165680473369,0.05311137534680932,0.052068897248069845,0.02949108828334013,2902207922.1575003,2023
2023-10-13,u2,600000,0.3582910590503871,4,0,6.37,139771982.0,6.38,6.42,6.35,196504.0,-0.006240249609984372,0.0,0.009508716323296529,0.0075793324219580885,184324575.6,2023
2023-10-16,u2,300750,0.9998543198282455,1,1,172.97,4603170882.0,178.55,178.74,172.12,246836.0,-0.032660365751356224,-0.058461705949594545,-0.1808193227563344,0.0171545824576552,4280456261.9,2023
2023-10-16,u2,2230,0.8489807344140256,2,1,52.8,2594524419.01,53.1,53.96,52.13,488007.0,-0.006398193451260914,0.03468547912992359,0.07164603206819553,0.02887325429456337,2927495747.1829996,2023
2023-10-16,u2,1,0.7753078849630975,3,1,9.45,550988719.63,9.44,9.47,9.39,501624.0,0.0010593220338983578,-0.010471204188481797,-0.026776519052523318,0.008137603801277293,720050293.3989999,2023
2023-10-16,u2,600000,0.28202286251147923,4,1,6.34,176097574.0,6.39,6.4,6.31,249077.0,-0.004709576138147598,0.006349206349206327,0.011164274322169154,0.007510381645921101,186673979.6,2023
2023-10-17,u2,300750,0.9994711650997616,1,1,173.65,4027297387.0,173.72,177.51,172.78,215583.0,0.003931317569520809,-0.050729787350352606,-0.1720701821302565,0.0174176375722661,4293081183.35,2023
2023-10-17,u2,2230,0.9693182033750792,2,1,52.18,2118388049.66,53.06,53.28,51.71,403493.0,-0.011742424242424221,0.014188532555879485,0.027165354330708658,0.028332030097190097,2827150832.5845003,2023
2023-10-17,u2,1,0.6867125545190403,3,1,9.46,543170900.73,9.45,9.49,9.4,493525.0,0.0010582010582012025,0.0,-0.03271983640081788,0.007911188311300436,710120592.8745,2023
2023-10-17,u2,600000,0.18786805026198558,4,0,6.36,134630097.0,6.36,6.37,6.32,190291.0,0.003154574132492094,0.01273885350318471,0.007923930269413848,0.007413347008338734,184641228.85,2023
2023-10-18,u2,300750,0.9990279597011267,1,1,174.51,3284047971.0,173.31,176.46,171.81,176519.0,0.00495249064209613,-0.046289211935730656,-0.15343941010963424,0.017590072473685436,4257544760.8,2023
2023-10-18,u2,2230,0.9953694136279859,2,1,53.27,3695505026.19,52.69,54.13,50.8,695961.0,0.020889229589881264,-0.03636034732272064,0.052558782849239316,0.028616380574258037,2918635687.8510003,2023
2023-10-18,u2,1,0.8027955454281651,3,1,9.39,713979896.11,9.43,9.46,9.35,651825.0,-0.007399577167019111,-0.0031847133757960666,-0.03395061728395066,0.00795400728166374,717866660.904,2023
2023-10-18,u2,600000,0.33460377890552706,4,1,6.32,152063024.0,6.34,6.38,6.32,214857.0,-0.0062893081761006275,0.004769475357710773,-0.0015797788309636074,0.007529558707078227,184848713.45,2023
2023-10-19,u2,300750,0.9999004422917264,1,1,170.91,3209465700.0,172.62,173.89,170.49,174542.0,-0.020629190304280565,-0.07189790931306006,-0.16551926175479714,0.01780259766120051,4254083058.05,2023
2023-10-19,u2,1,0.9994114255588177,2,1,9.04,1271914676.53,9.35,9.36,9.03,1188961.0,-0.03727369542066039,-0.05340314136125668,-0.06707946336429316,0.011256543877688778,753875013.3465,2023
2023-10-19,u2,600000,0.9909714815701486,3,1,6.11,425956887.0,6.31,6.32,6.1,616798.0,-0.03322784810126578,-0.046801872074882955,-0.03322784810126578,0.010576532493779343,199063838.8,2023
2023-10-19,u2,2230,0.9686331011587181,4,1,53.6,3892155425.48,53.27,55.49,52.96,716286.0,0.006194856391965375,-0.008875739644970349,0.09142740785990644,0.027571710508355496,3004545392.475,2023
2023-10-20,u2,300750,0.999827757939571,1,1,169.21,5478351217.0,167.21,175.9,167.21,300269.0,-0.0099467556023638,-0.05368827246798269,-0.16702766564930582,0.017803396937303897,4332048348.6,2023
2023-10-20,u2,2230,0.9997449712748122,2,1,50.88,3888316687.2,52.1,52.86,50.4,753186.0,-0.05074626865671639,-0.04252916823485131,0.04091653027823239,0.03019867766325856,3132742136.7165,2023
2023-10-20,u2,1,0.9889728920741786,3,1,9.04,557618632.37,8.99,9.11,8.95,526139.0,0.0,-0.0423728813559322,-0.07091469681397755,0.011148477539307013,750610642.334,2023
2023-10-20,u2,600000,0.9255556634979424,4,1,6.14,213203781.0,6.08,6.2,6.07,310680.0,0.004909983633387682,-0.03610675039246469,-0.037617554858934255,0.010370352250746234,197095231.45,2023
2023-10-23,u2,300750,0.9995820624172429,1,1,165.47,3597554198.0,168.51,168.51,164.01,202233.0,-0.02210271260563801,-0.043360120252066814,-0.15563606674490993,0.017002005513218173,4160268487.95,2023
2023-10-23,u2,1,0.995669063704255,2,1,8.94,557032228.65,9.03,9.04,8.87,530404.0,-0.011061946902654829,-0.053968253968254,-0.07453416149068326,0.011247008073753659,728185795.728,2023
2023-10-23,u2,2230,0.9809008763220987,3,1,51.67,2718698392.66,51.31,52.35,49.48,530063.0,0.01552672955974832,-0.021401515151515116,0.08051024675867846,0.029777910147251535,3178438984.9715,2023
2023-10-23,u2,600000,0.9476709308520412,4,1,6.1,163199041.0,6.14,6.16,6.07,238243.0,-0.006514657980456029,-0.03785488958990535,-0.04538341158059467,0.010387063484904478,193129546.25,2023
2023-10-24,u2,2230,0.999999958000517,1,1,46.5,5851606637.58,51.9,52.47,46.48,1209111.0,-0.1000580607702729,-0.10885396703717898,-0.03486924034869243,0.03779986718342045,3367213075.2795,2023
2023-10-24,u2,300750,0.9996667800785748,2,1,164.63,4310104361.0,166.21,167.41,163.51,243795.0,-0.00507644890312442,-0.05194356464152039,-0.18204402047001544,0.014872820795450154,4093520450.85,2023
2023-10-24,u2,1,0.9948549280345166,3,1,8.99,801528403.67,8.98,9.05,8.88,760653.0,0.005592841163311046,-0.04968287526427073,-0.07032057911065148,0.011395427763457677,740189727.43,2023
2023-10-24,u2,600000,0.950551857441471,4,1,6.09,192108544.0,6.12,6.13,6.08,281293.0,-0.0016393442622950616,-0.04245283018867929,-0.039432176656151396,0.010304661683283424,194864580.1,2023
2023-10-25,u2,2230,0.9999942303943709,1,1,47.45,4619959590.8,46.53,49.51,46.53,951422.0,0.02043010752688179,-0.10925474000375446,0.019334049409237553,0.03726944958149857,3448054273.1270003,2023
2023-10-25,u2,1,0.9997577183578121,2,1,8.82,1470971923.59,8.95,8.98,8.8,1411450.0,-0.018909899888765236,-0.060702875399361034,-0.08601036269430051,0.011889631499124077,785536121.3989999,2023
2023-10-25,u2,300750,0.9997345078516242,3,1,164.19,3818928277.0,166.41,167.71,163.89,215342.0,-0.002672659904027208,-0.05913701220560419,-0.18121976761581815,0.014896574353366259,4125274457.85,2023
2023-10-25,u2,600000,0.7736389861069359,4,1,6.2,184734450.0,6.13,6.2,6.1,268412.0,0.01806239737274229,-0.01898734177215189,-0.03125,0.010964560760058951,194078514.05,2023
2023-10-26,u2,2230,0.9999999428142446,1,1,45.52,4179604583.86,47.44,47.44,44.67,913759.0,-0.0406743940990516,-0.15074626865671636,-0.01684665226781845,0.038436111323117715,3587332346.2730002,2023
2023-10-26,u2,300750,0.9986968132358224,2,1,166.28,7175542946.0,162.21,166.51,157.02,414206.0,0.012729155246969936,-0.02709028143467318,-0.16066831558225236,0.01571110277304617,4346543273.0,2023
2023-10-26,u2,1,0.9796052341744783,3,1,8.85,621915276.9,8.75,8.86,8.74,599991.0,0.00340136054421758,-0.02101769911504414,-0.07716371220020857,0.012007014049114724,785392610.497,2023
2023-10-26,u2,600000,0.3876526459902095,4,1,6.23,172369038.0,6.2,6.29,6.16,247395.0,0.004838709677419395,0.019639934533551617,-0.026562499999999933,0.011053094250422446,196884127.4,2023
2023-10-27,u2,2230,0.9999977941953057,1,1,45.36,2714839578.42,45.12,45.88,44.47,599312.0,-0.0035149384885765356,-0.10849056603773588,-0.022413793103448265,0.03843920095574533,3632786121.3595,2023
2023-10-27,u2,1,0.9825273322853224,2,1,8.89,957587534.43,8.82,8.92,8.77,919771.0,0.004519774011299438,-0.016592920353982188,-0.06322444678609063,0.012046944185897242,786538327.525,2023
2023-10-27,u2,300750,0.9646289294216744,3,1,172.93,8729936697.0,166.06,174.09,164.23,477953.0,0.03999278325715672,0.021984516281543742,-0.11290653534420847,0.018973290687045775,4614631514.4,2023
2023-10-27,u2,600000,0.3226919314248033,4,1,6.26,136008280.0,6.23,6.29,6.21,194658.0,0.004815409309791185,0.019543973941368087,-0.017268445839874413,0.011103351661685265,193956644.0,2023
2023-10-30,u2,2230,0.9999991128555553,1,1,45.46,2480226217.19,44.9,45.89,44.54,545603.0,0.0022045855379189128,-0.12018579446487321,-0.07695431472081216,0.03560065371717019,3534085027.4715004,2023
2023-10-30,u2,1,0.9707770415688771,2,1,8.89,837646002.04,8.84,8.91,8.79,805690.0,0.0,-0.005592841163310824,-0.08161157024793375,0.010782057823793552,777563731.536,2023
2023-10-30,u2,600000,0.9624661893862775,3,1,6.07,357184227.0,6.13,6.16,6.04,523889.0,-0.030351437699680406,-0.004918032786885185,-0.058914728682170514,0.012448138419659683,200328673.45,2023
2023-10-30,u2,300750,0.7895085850118305,4,1,176.23,6050993028.0,175.21,178.09,173.01,322595.0,0.019082865899496815,0.06502689309240339,-0.11504469217635838,0.018793650075063083,4682338183.6,2023
2023-10-31,u2,2230,0.9999161274526969,1,1,45.36,2678625484.29,45.5,46.1,44.3,593963.0,-0.002199736031676225,-0.024516129032258083,-0.06839186691312382,0.03555138060105275,3541126529.171,2023
2023-10-31,u2,1,0.9654856493050115,2,1,8.9,682212137.64,8.87,8.93,8.85,652855.0,0.0011248593925758943,-0.010011123470522798,-0.07867494824016563,0.010838627800218173,768873213.3125,2023
2023-10-31,u2,300750,0.9269758925023683,3,1,173.81,3369355372.0,174.89,175.43,172.81,181525.0,-0.013732054701242613,0.055761404361295064,-0.11990480530659786,0.018868978117474126,4707584857.2,2023
2023-10-31,u2,600000,0.8155360918395789,4,1,6.09,178254034.0,6.06,6.11,6.05,261732.0,0.0032948929159801743,0.0,-0.0528771384136858,0.012526160680203454,198235532.75,2023
2023-11-01,u2,2230,0.9999921648269687,1,1,44.76,1955499721.24,45.25,45.95,44.72,430865.0,-0.013227513227513255,-0.056691253951528076,-0.12062868369351676,0.03372824521934562,3439955261.21,2023
2023-11-01,u2,1,0.8742656134245943,2,1,8.92,595211885.0,8.99,9.0,8.89,567300.0,0.0022471910112358273,0.011337868480725488,-0.0708333333333333,0.010913887573301756,773739517.0205,2023
2023-11-01,u2,600000,0.8654254626071067,3,1,6.13,193451603.0,6.1,6.15,6.07,282722.0,0.006568144499178974,-0.011290322580645218,-0.04517133956386299,0.012693679782774409,200082092.8,2023
2023-11-01,u2,300750,0.6224246156704879,4,1,175.75,3695120175.0,174.0,178.51,172.71,197273.0,0.011161613255854075,0.07040623667702062,-0.0880078874993514,0.01874935963642657,4684794880.25,2023
2023-11-02,u2,2230,0.9999772700327072,1,1,44.19,1750208824.67,44.9,45.24,43.89,391842.0,-0.012734584450402098,-0.02921792618629182,-0.12891780011827325,0.03375678179497112,3425005151.0010004,2023
2023-11-02,u2,1,0.9124696705196141,2,1,8.92,652316669.93,8.94,9.04,8.91,619430.0,0.0,0.00790960451977396,-0.0718002081165452,0.010892989895709639,778960059.4785,2023
2023-11-02,u2,300750,0.9105716704710013,3,1,173.78,2577685558.0,176.71,178.09,173.78,137627.0,-0.011209103840682744,0.045104642771229164,-0.09428258716839533,0.01881049714040682,4590146209.55,2023
2023-11-02,u2,600000,0.7260294157094612,4,1,6.21,170407886.0,6.17,6.22,6.13,246111.0,0.013050570962479524,-0.0032102728731943087,-0.02968750000000009,0.013141227933092145,197150247.95,2023
2023-11-03,u2,2230,0.9995297669340489,1,1,45.85,3132499301.89,44.6,46.13,44.28,685631.0,0.037565059968318604,0.010802469135802406,-0.09135949266745935,0.03515696239499445,3485022885.9434996,2023
2023-11-03,u2,300750,0.9523381643841256,2,1,175.65,2683301612.0,174.21,176.89,172.81,143655.0,0.010760731959949421,0.015728907650494506,-0.08152060238443837,0.019128392009891377,4563147997.1,2023
2023-11-03,u2,1,0.9458479967731388,3,1,8.92,738879704.3,8.93,8.96,8.87,705463.0,0.0,0.003374578177727683,-0.07468879668049799,0.010812749259915704,786721558.1915,2023
2023-11-03,u2,600000,0.913739356733677,4,1,6.16,153480943.0,6.21,6.22,6.16,222025.0,-0.00805152979066015,-0.015974440894568676,-0.03296703296703296,0.013206578593518887,196829326.5,2023
2023-11-06,u2,2230,0.9982273987664232,1,1,47.24,3098811862.68,46.21,47.69,45.72,656404.0,0.030316248636859333,0.03915530136383638,-0.07427003723300019,0.035848097328028794,3532841876.7445,2023
2023-11-06,u2,1,0.7585349325753151,2,1,9.13,1069206837.68,8.95,9.13,8.95,1007062.0,0.02354260089686111,0.02699662542182235,-0.043979057591623016,0.012323401970519714,801533932.418,2023
2023-11-06,u2,600000,0.35601459787743034,3,1,6.21,134702057.0,6.16,6.23,6.16,194328.0,0.008116883116883189,0.023064250411861664,-0.014285714285714235,0.013181993869712479,193803709.75,2023
2023-11-06,u2,300750,0.2585708074898703,4,0,185.29,6798069246.0,176.78,185.31,176.66,349684.0,0.05488186734984346,0.0514100890881235,0.008600511676011058,0.02144321377439279,4572162701.7,2023
2023-11-07,u2,2230,0.9968520217942521,1,1,47.91,3137160266.78,47.01,48.25,46.85,657205.0,0.014182895850973543,0.056216931216931165,-0.06880466472303215,0.035972740547426066,3501150623.0885,2023
2023-11-07,u2,300750,0.9476525274090397,2,1,179.45,5008846046.0,184.2,184.32,178.33,260803.0,-0.03151816072103186,0.032449226166503475,-0.019023670256382297,0.022606172230438572,4627808369.45,2023
2023-11-07,u2,1,0.8804093758455658,3,1,9.04,679815569.19,9.1,9.1,9.02,640866.0,-0.009857612267251015,0.015730337078651457,-0.044397463002114335,0.012337200348821053,790016693.7825,2023
2023-11-07,u2,600000,0.5611806766027405,4,1,6.18,110004329.0,6.19,6.21,6.16,159130.0,-0.004830917874396157,0.01477832512315258,-0.015923566878981,0.013203967680476563,190811114.15,2023
2023-11-08,u2,2230,0.9910108733487646,1,1,48.4,2822158044.86,48.18,48.79,47.6,582338.0,0.010227509914422894,0.0813226094727435,-0.12445730824891466,0.031260491520051545,3241008960.985,2023
2023-11-08,u2,1,0.967138878608745,2,1,8.94,923622008.11,9.02,9.04,8.89,877819.0,-0.011061946902654829,0.0022421524663676085,-0.05095541401273895,0.012490154473091505,796314602.8379999,2023
2023-11-08,u2,300750,0.8723746297705545,3,1,180.05,2809047604.0,178.39,181.15,178.21,146522.0,0.0033435497353024868,0.02446657183499301,-0.016012678981309314,0.022623684993027738,4570043098.55,2023
2023-11-08,u2,600000,0.6563906917654717,4,1,6.17,122454642.0,6.17,6.19,6.14,177612.0,-0.0016181229773462036,0.006525285481239873,-0.019077901430842648,0.013193904919839633,188465278.1,2023
2023-11-09,u2,2230,0.9757086560518531,1,1,48.31,2185589609.78,48.8,49.36,47.78,449757.0,-0.0018595041322313488,0.09323376329486321,-0.1066937869822484,0.031054719773240883,3119054650.8905,2023
2023-11-09,u2,1,0.9477679916433881,2,1,8.93,669639052.44,8.9,8.96,8.87,639136.0,-0.0011185682326622093,0.0011210762331839152,-0.0649214659685865,0.0118943866298441,782418439.2225,2023
2023-11-09,u2,300750,0.8399860509711548,3,1,179.66,2104229338.0,178.84,180.79,178.74,109971.0,-0.0021660649819494893,0.03383588445160535,-0.024382297040456247,0.022565983205848853,4438045608.9,2023
2023-11-09,u2,600000,0.7610439019495175,4,1,6.2,151983647.0,6.17,6.23,6.15,219104.0,0.004862236628849326,-0.0016103059581320522,-0.032761310452418035,0.012422555946945546,183103303.3,2023
2023-11-10,u2,2230,0.999513966018607,1,1,47.2,1744702932.6,47.88,48.07,47.07,366633.0,-0.022976609397640235,0.029443838604144013,-0.1117802032367331,0.031195585175715895,3062954032.842,2023
2023-11-10,u2,1,0.9967613176574408,2,1,8.74,1080649733.98,8.89,8.91,8.73,1045044.0,-0.02127659574468077,-0.020179372197309364,-0.07415254237288127,0.012437727886092395,798795389.6459999,2023
2023-11-10,u2,300750,0.9350677511058025,3,1,177.24,2189830819.0,177.21,178.18,176.26,116100.0,-0.01346988756540124,0.009052092228864161,-0.008780269559867993,0.021806086662146736,4276043921.7,2023
2023-11-10,u2,600000,0.8325091322022076,4,1,6.15,141085870.0,6.18,6.23,6.13,204590.0,-0.008064516129032251,-0.0016233766233766378,-0.03453689167974883,0.012465122535758202,183168997.7,2023
2023-11-13,u2,1,0.9984439260710916,1,1,8.69,789007117.83,8.75,8.77,8.66,770043.0,-0.005720823798627039,-0.048192771084337505,-0.0804232804232804,0.01239146562007163,810696309.556,2023
2023-11-13,u2,2230,0.9929354846588503,2,1,49.44,4082429221.72,48.15,50.57,47.62,822619.0,0.047457627118643986,0.046570702794242136,-0.0636363636363636,0.03335711119745257,3137349272.9775,2023
2023-11-13,u2,300750,0.9880144195899446,3,1,176.06,2362258976.0,180.21,180.41,175.23,125196.0,-0.006657639359061163,-0.04981380538615143,0.01786436954385162,0.02050638403770501,4163998326.4,2023
2023-11-13,u2,600000,0.8305806795397902,4,1,6.15,97098285.0,6.15,6.17,6.09,141681.0,0.0,-0.009661835748792202,-0.029968454258675004,0.012449376283356326,179219033.25,2023
2023-11-14,u2,300750,0.997364667223905,1,1,171.89,4346598777.0,176.06,177.01,171.21,234883.0,-0.023685107349767254,-0.04212872666480916,-0.010135329686150385,0.021221792346117183,4179963395.9,2023
2023-11-14,u2,2230,0.9961985637261455,2,1,49.71,2528928369.77,49.76,50.15,48.81,509443.0,0.005461165048543659,0.037570444583594265,-0.04733614411651976,0.03333447176300584,3157876288.983,2023
2023-11-14,u2,1,0.9945190427173431,3,1,8.71,613377697.97,8.68,8.77,8.67,596859.0,0.0023014959723821615,-0.036504424778760924,-0.07928118393234673,0.012421837535229394,814206649.418,2023
2023-11-14,u2,600000,0.7841894227485736,4,1,6.15,94936060.0,6.14,6.18,6.14,137775.0,0.0,-0.004854368932038722,-0.03301886792452835,0.012407939784386299,177234331.4,2023
2023-11-15,u2,2230,0.9968853405638121,1,1,50.2,2995728064.58,50.72,51.66,49.9,590306.0,0.009857171595252456,0.037190082644628086,-0.057630936737375626,0.033027789149015996,3122887440.9025,2023
2023-11-15,u2,300750,0.9940234324645795,2,1,172.69,4423251194.0,175.1,176.8,171.79,238072.0,0.004654139275117819,-0.040877534018328276,-0.010429201764941776,0.021218011832376482,4236923557.05,2023
2023-11-15,u2,1,0.9882184308141435,3,1,8.81,1152154780.34,8.81,8.89,8.78,1109140.0,0.01148105625717566,-0.014541387024608388,-0.06176783812566555,0.012863280369252657,836115393.6295,2023
2023-11-15,u2,600000,0.4894547827930659,4,0,6.23,169286981.0,6.2,6.26,6.18,243400.0,0.01300813008130075,0.009724473257698651,-0.014240506329113889,0.012769418281426316,178095529.25,2023
2023-11-16,u2,2230,0.9996184966425524,1,1,49.06,1811833102.86,49.77,50.1,49.03,364811.0,-0.022709163346613548,0.015524736079486567,-0.0847014925373134,0.0332621485239765,3018871324.7715,2023
2023-11-16,u2,300750,0.998663597400486,2,1,169.36,3180032494.0,173.69,173.7,168.31,174662.0,-0.019283108460246612,-0.057330513191584,-0.009069100696272758,0.021152209293714835,4235451896.75,2023
2023-11-16,u2,1,0.9899242549537455,3,1,8.68,948395097.33,8.82,8.83,8.67,922622.0,-0.014755959137344066,-0.027995520716685318,-0.03982300884955747,0.010479655927789829,819939414.6695,2023
2023-11-16,u2,600000,0.357882779239851,4,0,6.2,100069369.0,6.24,6.25,6.19,144129.0,-0.0048154093097914075,0.0,0.014729950900163713,0.010293389135353404,161801153.35,2023
2023-11-17,u2,300750,0.9937971143727632,1,1,168.94,2000359414.0,168.06,169.46,167.7,110840.0,-0.002479924421351032,-0.04682915820356581,-0.0015956503752734275,0.021037555459478864,4061552306.6,2023
2023-11-17,u2,2230,0.9864579129983041,2,1,49.0,1645522512.21,48.8,49.56,48.46,335447.0,-0.0012229922543823823,0.03813559322033888,-0.036949685534591215,0.03137916610896618,2906731616.0220003,2023
2023-11-17,u2,1,0.9839442513391101,3,1,8.59,917616681.28,8.66,8.69,8.56,903362.0,-0.010368663594470084,-0.017162471395881007,-0.049778761061946786,0.01063203695430269,837939317.115,2023
2023-11-17,u2,600000,0.5783443502665765,4,1,6.13,142782028.0,6.21,6.21,6.12,207754.0,-0.011290322580645218,-0.003252032520325243,-0.0016286644951140072,0.010584755347227696,158280065.7,2023
2023-11-20,u2,2230,0.9978686609345292,1,1,49.47,2075089061.05,48.97,49.99,48.61,418714.0,0.009591836734693882,0.0006067961165048263,-0.04257789820011615,0.03123844209717422,2874551149.4415,2023
2023-11-20,u2,300750,0.9858663764169138,2,1,168.51,2235037632.0,168.95,170.01,167.22,124087.0,-0.002545282348762945,-0.04288310803135298,0.01837191031606933,0.020394562377588604,3993426478.3,2023
2023-11-20,u2,1,0.895250599255154,3,1,8.63,650077370.01,8.59,8.66,8.54,639528.0,0.00465657741559955,-0.0069044879171460405,-0.03467561521252782,0.010546128297181764,842591574.1829998,2023
2023-11-20,u2,600000,0.2417634045037572,4,0,6.18,126204997.0,6.15,6.19,6.1,183266.0,0.00815660685154973,0.004878048780487809,0.013114754098360715,0.01061986963238492,156430363.5,2023
2023-11-21,u2,2230,0.9681996072565049,1,1,48.79,1681696828.24,49.49,49.85,48.52,340899.0,-0.013745704467353903,-0.018507342587004705,0.04924731182795705,0.02132240901410556,2666055658.9744997,2023
2023-11-21,u2,300750,0.9429965781355745,2,1,168.82,3601130909.0,170.21,172.21,168.22,197662.0,0.001839653433030719,-0.017860259468264528,0.025451011358804676,0.020342792993231072,3957977805.7,2023
2023-11-21,u2,1,0.9166351950841394,3,1,8.72,1072311504.28,8.67,8.79,8.66,1041166.0,0.010428736964078755,0.0011481056257174327,-0.030033370411568394,0.010775324855925267,856130729.2135,2023
2023-11-21,u2,600000,0.16966224681939648,4,0,6.23,206909185.0,6.21,6.27,6.19,296843.0,0.008090614886731462,0.01300813008130075,0.02298850574712663,0.010729096431987096,157170395.55,2023
2023-11-22,u2,2230,0.9987004658351141,1,1,47.6,1472893053.34,48.47,48.7,47.6,305045.0,-0.024390243902438935,-0.05179282868525903,0.0031612223393044925,0.02170410806558934,2508702332.1015005,2023
2023-11-22,u2,300750,0.9962974332445632,2,1,165.21,3332638164.0,167.76,169.51,165.21,186886.0,-0.021383722307783404,-0.04331460999478831,0.006212315000913682,0.02096323080478269,3933663300.05,2023
2023-11-22,u2,1,0.9751264773746992,3,1,8.6,753064757.94,8.7,8.75,8.58,737490.0,-0.013761467889908396,-0.02383654937570956,-0.024943310657596474,0.010391373842842925,820235370.931,2023
2023-11-22,u2,600000,0.4405400330331141,4,0,6.21,122178498.0,6.24,6.26,6.21,175408.0,-0.0032102728731943087,-0.0032102728731943087,0.001612903225806317,0.009998171007310295,154042597.95,2023
2023-11-23,u2,300750,0.9694627488789497,1,1,165.91,2771265524.0,164.22,165.91,163.1,157203.0,0.004237031656679324,-0.02037080774681166,-0.002225162376713996,0.02078810368029443,3713449428.95,2023
2023-11-23,u2,1,0.9452519437144471,2,1,8.59,855904311.98,8.59,8.6,8.51,846656.0,-0.0011627906976744429,-0.010368663594470084,-0.029378531073446346,0.01033471451147859,831934822.6850001,2023
2023-11-23,u2,2230,0.9384571088096351,3,1,47.69,1368506274.44,48.15,48.3,46.61,287829.0,0.0018907563025210017,-0.02792498980839797,0.047671353251317994,0.01943476299056706,2368147416.6305,2023
2023-11-23,u2,600000,0.3943678916871921,4,0,6.2,108872444.0,6.2,6.23,6.16,157421.0,-0.0016103059581320522,0.0,-0.0048154093097914075,0.009942102695486616,150867768.25,2023
2023-11-24,u2,2230,0.9988586569505753,1,1,46.18,2123672470.62,48.17,48.27,45.68,455589.0,-0.03166282239463192,-0.05755102040816329,0.01807760141093473,0.020860796039784767,2338589061.2405,2023
2023-11-24,u2,300750,0.9966818639197763,2,1,163.21,2918741661.0,165.24,166.41,162.71,166212.0,-0.016273883430775626,-0.03391736711258431,-0.05620771410397274,0.0188178856264728,3422889677.15,2023
2023-11-24,u2,1,0.9313147175975727,3,1,8.54,691423444.34,8.55,8.57,8.52,684695.0,-0.005820721769499548,-0.005820721769499548,-0.03937007874015763,0.01027942286126643,818626618.1805,2023
2023-11-24,u2,600000,0.21950011474682046,4,0,6.22,140204489.0,6.2,6.25,6.19,201653.0,0.003225806451612856,0.014681892332789603,-0.006389776357827448,0.009906237723313314,151077578.7,2023
2023-11-27,u2,300750,0.9997544861337614,1,1,158.91,3161041987.0,162.5,162.71,158.81,184220.0,-0.02634642485141847,-0.056969912764820996,-0.09828065596096003,0.018789138129604966,3278392125.1,2023
2023-11-27,u2,2230,0.9994163095850022,2,1,45.51,1349554686.69,45.56,46.07,45.3,295062.0,-0.014508445214378551,-0.0800485142510613,0.001099868015838057,0.02114705905327363,2282055484.7155004,2023
2023-11-27,u2,1,0.9854854697021441,3,1,8.45,836268368.75,8.53,8.53,8.41,836188.0,-0.010538641686182681,-0.020857473928157733,-0.049493813273341014,0.010442685762710574,818557736.516,2023
2023-11-27,u2,600000,0.2560885812418974,4,0,6.17,159319645.0,6.23,6.24,6.13,231077.0,-0.008038585209003135,-0.0016181229773462036,0.016474464579901094,0.007237533994022472,141184349.6,2023
2023-11-28,u2,300750,0.9984117742993877,1,1,160.13,3443539749.0,158.24,160.18,157.08,202107.0,0.00767730161726754,-0.05147494372704653,-0.07870663368045572,0.01887476061299291,3282101343.95,2023
2023-11-28,u2,2230,0.9977996336779341,2,1,45.48,1065784415.78,45.49,45.61,44.95,234448.0,-0.0006591957811470373,-0.06784177085468335,0.002645502645502562,0.021140411016533283,2201413431.29,2023
2023-11-28,u2,1,0.9932920703840833,3,1,8.39,784405804.65,8.43,8.46,8.39,786175.0,-0.007100591715976212,-0.037844036697247674,-0.057303370786516816,0.010455080826364536,823667419.8665,2023
2023-11-28,u2,600000,0.38460105400371825,4,1,6.14,125495683.0,6.19,6.19,6.13,182493.0,-0.004862236628849326,-0.014446227929374111,0.008210180623973606,0.007321395991456185,138546432.05,2023
2023-11-29,u2,300750,0.9999575136535356,1,1,155.06,4235346582.0,159.21,159.59,154.58,251885.0,-0.0316617748079685,-0.06143695902185098,-0.11772403982930302,0.019492328786905894,3309112664.3,2023
